timestamp,data
1760958415.9418557,901
1760958415.951541,901
1760958415.961683,901
1760958415.971789,901
1760958415.9821613,901
1760958415.9915938,901
1760958416.0018318,901
1760958416.0116637,901
1760958416.0217917,901
1760958416.0327086,901
1760958416.041585,901
1760958416.0537634,901
1760958416.0615537,901
1760958416.0720563,901
1760958416.082075,901
1760958416.0918324,901
1760958416.1018858,901
1760958416.11192,901
1760958416.1217659,901
1760958416.1318138,901
1760958416.141605,895
1760958416.151721,880
1760958416.161725,865
1760958416.1716392,855
1760958416.181649,842
1760958416.1917036,818
1760958416.2015328,774
1760958416.2120214,734
1760958416.2216306,693
1760958416.231696,639
1760958416.241768,590
1760958416.252049,539
1760958416.261937,486
1760958416.271737,432
1760958416.2820635,387
1760958416.2916727,340
1760958416.301659,295
1760958416.3117542,246
1760958416.3215861,205
1760958416.3296227,167
1760958416.3417437,140
1760958416.3517692,113
1760958416.3617656,94
1760958416.3717408,75
1760958416.3819146,60
1760958416.3916104,45
1760958416.401888,34
1760958416.4116821,28
1760958416.4216619,23
1760958416.432506,10
1760958416.4419084,3
1760958416.452075,0
1760958416.4615405,0
1760958416.4715362,0
1760958416.4817545,0
1760958416.491524,0
1760958416.5014832,0
1760958416.5117505,0
1760958416.5215747,0
1760958416.5320773,0
1760958416.5420852,0
1760958416.5515623,0
1760958416.5616267,0
1760958416.572099,0
1760958416.5827494,0
1760958416.5920491,0
1760958416.6027706,0
1760958416.6122057,0
1760958416.6218684,0
1760958416.6324725,0
1760958416.642528,0
1760958416.6517918,0
1760958416.6618135,0
1760958416.671772,0
1760958416.6817124,0
1760958416.6916568,0
1760958416.701609,0
1760958416.7116973,0
1760958416.7216623,0
1760958416.7318454,0
1760958416.7416043,0
1760958416.751571,0
1760958416.7616713,0
1760958416.771711,0
1760958416.7819304,0
1760958416.7918005,0
1760958416.8019674,0
1760958416.8117752,0
1760958416.8216815,0
1760958416.8317585,0
1760958416.8421388,0
1760958416.8519564,0
1760958416.861688,0
1760958416.8717995,0
1760958416.882441,0
1760958416.892417,0
1760958416.9017625,0
1760958416.911808,0
1760958416.922298,0
1760958416.9317665,0
1760958416.9418657,0
1760958416.9520662,0
1760958416.9627852,0
1760958416.972364,0
1760958416.9820864,0
1760958416.9915383,0
1760958417.0015805,0
1760958417.0117092,0
1760958417.0219114,0
1760958417.0317955,0
1760958417.0420525,0
1760958417.0517104,0
1760958417.0618894,0
1760958417.0716097,0
1760958417.081627,0
1760958417.0916243,0
1760958417.1017041,0
1760958417.1115656,2
1760958417.1216214,50
1760958417.131591,135
1760958417.1415753,261
1760958417.1494799,389
1760958417.161773,492
1760958417.1720316,574
1760958417.1818867,639
1760958417.1917439,691
1760958417.202083,733
1760958417.2122123,767
1760958417.2221446,794
1760958417.2318616,815
1760958417.241562,832
1760958417.2518659,846
1760958417.2616298,857
1760958417.271631,866
1760958417.28209,873
1760958417.2916615,879
1760958417.301707,883
1760958417.3116186,887
1760958417.3217683,890
1760958417.33202,892
1760958417.3435283,894
1760958417.3517356,895
1760958417.361637,896
1760958417.3716934,897
1760958417.3822742,898
1760958417.3916745,899
1760958417.401877,899
1760958417.4120934,900
1760958417.421671,900
1760958417.4319472,900
1760958417.441538,900
1760958417.4516578,900
1760958417.462084,901
1760958417.4735637,901
1760958417.4817371,901
1760958417.4916377,901
1760958417.5020852,901
1760958417.512154,901
1760958417.521762,901
1760958417.5339677,901
1760958417.5433984,901
1760958417.5522695,901
1760958417.5622532,901
1760958417.5721002,901
1760958417.5821588,901
1760958417.5920613,901
1760958417.6017756,901
1760958417.6118553,901
1760958417.621591,901
1760958417.6315935,901
1760958417.6417727,901
1760958417.6515846,901
1760958417.6616428,901
1760958417.6716418,901
1760958417.6817896,901
1760958417.6921647,901
1760958417.7017303,901
1760958417.7121818,901
1760958417.72208,901
1760958417.731757,901
1760958417.7418635,901
1760958417.7521002,901
1760958417.7622492,901
1760958417.7720885,901
1760958417.7816978,901
1760958417.7922547,901
1760958417.80208,901
1760958417.8118272,901
1760958417.8217354,901
1760958417.8317308,901
1760958417.8418248,901
1760958417.8517838,891
1760958417.8621209,874
1760958417.87172,858
1760958417.8817732,844
1760958417.8916762,800
1760958417.9018662,771
1760958417.9115958,729
1760958417.9218628,679
1760958417.9319623,620
1760958417.9417367,579
1760958417.9518878,536
1760958417.9618452,502
1760958417.9715493,442
1760958417.9815917,393
1760958417.991619,331
1760958418.0016975,276
1760958418.0096688,223
1760958418.021765,185
1760958418.0317729,159
1760958418.0416403,124
1760958418.0516822,99
1760958418.0616372,78
1760958418.0718722,57
1760958418.0816834,42
1760958418.092113,28
1760958418.1018326,13
1760958418.1116974,0
1760958418.121709,0
1760958418.1322176,0
1760958418.1428497,0
1760958418.153641,0
1760958418.1620374,0
1760958418.1717908,0
1760958418.1821246,0
1760958418.1921244,0
1760958418.202068,0
1760958418.2122757,0
1760958418.2221365,0
1760958418.2324543,0
1760958418.242366,0
1760958418.2518663,0
1760958418.2616951,0
1760958418.27196,0
1760958418.2817745,0
1760958418.2918124,0
1760958418.3024497,0
1760958418.3121078,0
1760958418.3224535,0
1760958418.3331573,0
1760958418.3425393,0
1760958418.3527412,0
1760958418.3633757,0
1760958418.371773,0
1760958418.3818262,0
1760958418.392205,0
1760958418.4023201,0
1760958418.4132783,0
1760958418.4226947,0
1760958418.4318478,0
1760958418.4421613,0
1760958418.4518707,0
1760958418.462317,0
1760958418.4724581,0
1760958418.4845068,0
1760958418.4946022,0
1760958418.503072,0
1760958418.5121047,0
1760958418.523065,0
1760958418.533128,0
1760958418.541718,0
1760958418.5527823,0
1760958418.561787,0
1760958418.5725114,0
1760958418.5795734,0
1760958418.5919163,0
1760958418.6017756,0
1760958418.6117973,0
1760958418.6216948,0
1760958418.6317995,0
1760958418.6418588,0
1760958418.6522303,0
1760958418.661696,0
1760958418.6716683,0
1760958418.6817367,0
1760958418.6916656,0
1760958418.7017212,0
1760958418.7115898,0
1760958418.721676,0
1760958418.7321432,0
1760958418.7417712,0
1760958418.7517571,0
1760958418.7616227,0
1760958418.7717218,2
1760958418.7819026,46
1760958418.791663,149
1760958418.8019419,262
1760958418.811617,383
1760958418.8222244,487
1760958418.831627,570
1760958418.8421648,636
1760958418.851682,689
1760958418.8618643,731
1760958418.8721805,765
1760958418.8820198,793
1760958418.8916657,814
1760958418.901939,832
1760958418.9118109,846
1760958418.9217172,857
1760958418.933025,866
1760958418.9417095,873
1760958418.9516447,878
1760958418.9617012,883
1760958418.9716065,887
1760958418.9816453,889
1760958418.991912,892
1760958419.0016804,894
1760958419.011687,895
1760958419.0218966,896
1760958419.032051,897
1760958419.0422902,898
1760958419.0517304,899
1760958419.0616915,899
1760958419.0717444,900
1760958419.0823975,900
1760958419.092059,900
1760958419.1017077,900
1760958419.1117337,900
1760958419.1219902,901
1760958419.1321661,901
1760958419.1417413,901
1760958419.151821,901
1760958419.1618636,901
1760958419.1722147,901
1760958419.18173,901
1760958419.1918135,901
1760958419.201906,901
1760958419.2118943,901
1760958419.2219002,901
1760958419.2321515,901
1760958419.2417543,901
1760958419.2519784,901
1760958419.2617378,901
1760958419.2716727,901
1760958419.2817385,901
1760958419.291765,901
1760958419.3016636,901
1760958419.3117802,901
1760958419.322154,901
1760958419.3318112,901
1760958419.3417907,901
1760958419.3523846,901
1760958419.3617537,901
1760958419.372005,901
1760958419.3821175,901
1760958419.3917627,901
1760958419.4018054,901
1760958419.4117205,901
1760958419.4233208,901
1760958419.4329402,901
1760958419.441799,901
1760958419.4517546,898
1760958419.4617321,897
1760958419.4735081,888
1760958419.4823408,859
1760958419.492322,832
1760958419.5018988,794
1760958419.511735,761
1760958419.5218885,712
1760958419.5317447,672
1760958419.5416822,613
1760958419.5521681,572
1760958419.561834,530
1760958419.5719514,488
1760958419.581788,452
1760958419.5916433,397
1760958419.6016343,351
1760958419.6116874,310
1760958419.6217093,269
1760958419.6316812,218
1760958419.6417933,176
1760958419.6516387,151
1760958419.6620677,135
1760958419.6720626,117
1760958419.68201,99
1760958419.691718,78
1760958419.7016616,57
1760958419.7118206,38
1760958419.721657,24
1760958419.732468,7
1760958419.7418256,0
1760958419.7522156,0
1760958419.7619593,0
1760958419.7720187,0
1760958419.7820997,0
1760958419.7919989,0
1760958419.802851,0
1760958419.8119037,0
1760958419.8220506,0
1760958419.832692,0
1760958419.842533,0
1760958419.8520687,0
1760958419.8619573,0
1760958419.8718028,0
1760958419.8822322,0
1760958419.8918715,0
1760958419.9019,0
1760958419.9117725,0
1760958419.921916,0
1760958419.9331832,0
1760958419.9421766,0
1760958419.9528155,0
1760958419.961958,0
1760958419.9718711,0
1760958419.983359,0
1760958419.9920666,0
1760958420.0019774,0
1760958420.0119267,0
1760958420.021984,0
1760958420.0319738,0
1760958420.0420015,0
1760958420.0517569,0
1760958420.0623426,0
1760958420.0717635,0
1760958420.0822384,0
1760958420.0920563,0
1760958420.1017115,0
1760958420.1125152,0
1760958420.1217244,0
1760958420.1317503,0
1760958420.1416595,0
