timestamp,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1761283371.1619365,-0.0691375252786317,0.9741731077422306,-0.07911824301400587,0.04720270536238105,-0.03537512505466333,-0.4072455777916561
1761283371.171935,-0.06985803220110201,0.9755187594509118,-0.08156525213986694,0.04651898328078939,-0.052418166275311116,-0.4321528420838471
1761283371.181953,-0.07047189269929573,0.9768260147202154,-0.08384537492392721,0.04530278218323324,-0.07411055397575886,-0.4589352538432886
1761283371.1927853,-0.07089613358303198,0.9780472587310949,-0.0857916624879551,0.04302523681401966,-0.1024629222631536,-0.48847675597290063
1761283371.2036638,-0.07106335458883263,0.9791339707577619,-0.08727972457626476,0.039375809432603624,-0.1382897470603784,-0.5209611051223503
1761283371.212518,-0.0709297442591141,0.9800380762580211,-0.08823967484354346,0.0343340497879284,-0.18091744620843292,-0.5556943322724036
1761283371.2224658,-0.070481688542794,0.9807146663594802,-0.08865804059214422,0.028180916293337542,-0.22811970177031765,-0.5910920564804383
1761283371.2321274,-0.06974020432963667,0.9811266369118589,-0.08857144741757278,0.021453565974472222,-0.276302580991658,-0.6248389407803047
1761283371.24203,-0.06876228131790241,0.9812507922748211,-0.08805523374177543,0.0148592775413746,-0.3209227221917702,-0.6541941320801098
1761283371.2520423,-0.06763863561054201,0.9810841032446953,-0.08721008964679543,0.009170487631244064,-0.3570845625795341,-0.6763877588312411
1761283371.262005,-0.06648788032035437,0.9806485542909865,-0.08614905827537424,0.005123342647606545,-0.3802340663382866,-0.6890366613144675
1761283371.2735844,-0.0654471454314286,0.9799932156716172,-0.08498645576327359,0.0033369223815089637,-0.3868509544406298,-0.6905068282028585
1761283371.2826576,-0.064659155870006,0.9791925438537602,-0.08382961552705383,0.004260411070751938,-0.37503925901675905,-0.6801648419693189
1761283371.2919698,-0.06425645104415323,0.9783404540411276,-0.0827736363721583,0.008144155282858959,-0.3449251096705044,-0.6584858972236705
1761283371.3019407,-0.06434462222759738,0.9775405511973767,-0.08189842568005981,0.015022726142413175,-0.2987908623578721,-0.6270144591572752
1761283371.3119318,-0.06498723645838876,0.9768938450389405,-0.08126663792602516,0.02469758942585874,-0.2409079113196223,-0.588198206888538
1761283371.32194,-0.06619502848258053,0.9764858851369312,-0.08092122026877256,0.03671393600195705,-0.17707564072019857,-0.5451313138344775
1761283371.3319435,-0.06792131372142639,0.9763754209448033,-0.0808824211741914,0.05033747846616368,-0.11392358338436172,-0.5012480845496251
1761283371.34194,-0.07006481270026803,0.9765865587643605,-0.08114563684110192,0.06454764622266301,-0.05807708832543031,-0.4600052961966699
1761283371.352138,-0.07248006938349216,0.9771058998576564,-0.08168215016108363,0.07806853708577775,-0.015313794867390693,-0.4245849002057855
1761283371.3619485,-0.07499418466970692,0.9778851617247434,-0.08244397189102533,0.0894552734845176,0.010157179038209348,-0.39763950228575506
1761283371.372177,-0.07742710115697264,0.9788485436575913,-0.08337213798881558,0.09724163024971362,0.01618046847325443,-0.38109209156723434
1761283371.3825727,-0.07961204997563481,0.97990318284037,-0.08440621915499692,0.10013792148849628,0.0028307994648075333,-0.37599201769833446
1761283371.3919678,-0.08141330487128595,0.9809508393293469,-0.08549240051108234,0.09725010355903389,-0.027739289776043213,-0.3824254152926406
1761283371.4019613,-0.08273935150561637,0.9818992173698264,-0.08658822801466416,0.08827672228544259,-0.0717424431878616,-0.3994812373367995
1761283371.4119911,-0.08355012872254264,0.9826715434244765,-0.08766326316983221,0.07363517219973328,-0.1244034847948935,-0.4252806221065173
1761283371.421916,-0.08385725711900253,0.9832130675812687,-0.08869586743290296,0.054476811984182985,-0.18069484262396457,-0.4570822442950613
1761283371.43193,-0.08371691877840141,0.9834934592537696,-0.08966708522735131,0.03257160706960359,-0.23604026884559073,-0.4914749703776675
1761283371.4423034,-0.08321655890675976,0.983504947507287,-0.09055331119829789,0.010071547900091857,-0.28688373595977046,-0.5246598930731208
1761283371.451927,-0.08245827551721728,0.9832573256044784,-0.09132019017150685,-0.010810318872936629,-0.33105186071452164,-0.5528085260213118
1761283371.461933,-0.08154283458511494,0.9827720248135213,-0.09192059973261693,-0.028148547973418796,-0.36787502680328066,-0.5724659283442934
1761283371.4719522,-0.08055811459635494,0.9820776635057165,-0.09229886254786393,-0.04061614980718264,-0.39806659806811595,-0.5809502129748849
1761283371.4819338,-0.07957430482503207,0.9812085029396204,-0.09240130882299598,-0.047696346161248994,-0.42338830121985466,-0.5766879145706107
1761283371.4920568,-0.07864579531675772,0.9802056187184279,-0.09219073530118543,-0.04975212404508088,-0.4461548104892638,-0.5594238789622833
