timestamp,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1760957740.3956385,-0.01571547179388413,0.987411294546858,0.027709061731497325,-0.22835314936887055,-1.4136546469853324,-0.45835900840079985
1760957740.4054055,-0.013131906852350413,0.9868178932065985,0.027301690346875556,-0.2734143900516933,-1.4639788202810367,-0.4791721272562212
1760957740.4151766,-0.010647963370438654,0.9862486797722649,0.026905997963516778,-0.3144158772247675,-1.5045643335381613,-0.4986610860742748
1760957740.4251738,-0.008365104637172062,0.9857209340835315,0.02650834526084291,-0.3478164959624005,-1.5257736051365551,-0.5156161760888865
1760957740.4350114,-0.006377933591345488,0.9852504462282274,0.026099356749197708,-0.37103517096745503,-1.5195171661354379,-0.5289406749961948
1760957740.445046,-0.0047688678068474296,0.9848522472853529,0.025676914935345702,-0.3827282974749808,-1.479915800966943,-0.5377172278022404
1760957740.455427,-0.0036016596935259013,0.9845401663616696,0.025248444939872387,-0.3828760326003042,-1.40379944412887,-0.5412797518769664
1760957740.4650192,-0.002915076630375912,0.9843243972257958,0.02483173386412654,-0.3726787623080562,-1.2909782405761578,-0.5392849497079351
1760957740.475141,-0.002718136704590134,0.9842072864867082,0.024453194129693413,-0.3542989538544334,-1.1442355557322585,-0.531773207170085
1760957740.485078,-0.002987945496241481,0.9841791181638511,0.024143046049719504,-0.3305048498331815,-0.9690234453898138,-0.5192047505189459
1760957740.4952652,-0.0036706703168658096,0.9842166082710806,0.023928312560919377,-0.3042789354897446,-0.7728819143434442,-0.5024552279678006
1760957740.5051956,-0.004685672983054916,0.9842861818235885,0.023825828446296844,-0.2784499637459514,-0.5646446334594001,-0.48275846078996704
1760957740.515191,-0.005932353168445643,0.9843518732759724,0.023837736297605855,-0.2553973642820397,-0.3535259229876681,-0.4615943862216679
1760957740.5252206,-0.007298852951981724,0.9843850313344695,0.023951015911683107,-0.23686262194597885,-0.14820056240328938,-0.44053426531108114
1760957740.535291,-0.008671482216999636,0.9843716765362562,0.024141004360227137,-0.22388322918196082,0.04401236748788949,-0.42106739349061495
1760957740.545285,-0.009943605614997015,0.9843143456723504,0.02437738299917192,-0.21684234728449084,0.21776682007499923,-0.40443955104007934
1760957740.5550027,-0.011022952103145542,0.9842279836571977,0.024630353567435512,-0.2156057902642667,0.3700430594207269,-0.39153199907125374
1760957740.5650306,-0.011837042463858851,0.9841323160381742,0.024874931574437105,-0.2197031070069026,0.5002095341070552,-0.38280143400465816
1760957740.575275,-0.012337333992375958,0.9840445099335361,0.02509230815357505,-0.22850570975936527,0.6098065254635887,-0.3782875546284215
1760957740.5851781,-0.012502859547893503,0.9839749808748909,0.025268620030423423,-0.2413631904917232,0.7021028235218293,-0.3776791450798293
1760957740.595132,-0.012343223903793873,0.9839267409265101,0.02539254765994944,-0.25767580397270184,0.781507406034347,-0.3804165648884457
1760957740.6051042,-0.01189972106777779,0.9838967906910099,0.025453414762622632,-0.27690028741645195,0.852934397251487,-0.3858023856917372
1760957740.6149902,-0.011243277378189497,0.9838780775702684,0.025440926869847818,-0.29850234815032256,0.9212141726794536,-0.39309429350641956
1760957740.625151,-0.010468987077896225,0.9838617582101796,0.02534681509911259,-0.3218798085992268,0.9906164320856867,-0.40156420433193535
1760957740.6351106,-0.009688101888883631,0.9838402506978271,0.025167840493211868,-0.346285188346147,1.0645132364812038,-0.41052185692810234
1760957740.6451788,-0.009018531402442203,0.9838111289781452,0.02490903469804233,-0.370776166610782,1.145176153842182,-0.4193153349080603
1760957740.6551309,-0.008574415314858442,0.9837809187735652,0.024585823657792574,-0.39421747385417694,1.2336813713088977,-0.42732879642516797
1760957740.6652532,-0.00845504206910104,0.9837672222454461,0.024223955734683368,-0.4153474516726246,1.329892073225788,-0.4339943573896069
1760957740.67508,-0.008733726698532143,0.9837976642627861,0.023856919115486812,-0.4329063330923813,1.4324958090321553,-0.43882223403636433
1760957740.6851206,-0.009447809839510192,0.9839047551566503,0.023521416368530394,-0.44580467997046896,1.5390899369818531,-0.4414391054759047
1760957740.6951385,-0.010591194466922171,0.9841168110847207,0.023251983515737602,-0.4532963500857329,1.64632228587838,-0.4416174790737474
1760957740.705045,-0.012110774760485127,0.9844465669107505,0.0230758767531079,-0.4551167000778874,1.7500995730364108,-0.43928124678230895
1760957740.7154784,-0.013907930125538539,0.9848805895011913,0.023009165005116176,-0.45155438556614,1.8458701817376015,-0.43448165050871246
1760957740.7251546,-0.015845947129580637,0.9853731726041748,0.023054730836426614,-0.4434402608566488,1.9289738746923055,-0.4273483997970518
1760957740.735056,-0.017763578569664627,0.98584763216895,0.023202516197391342,-0.43205398337728784,1.9950350358823166,-0.4180284793218974
1760957740.7450526,-0.01949378465653722,0.9862061040505068,0.023431869805784353,-0.4189640423556019,2.040362606760809,-0.4066281920584723
1760957740.755087,-0.02088518159442938,0.9863465846946674,0.02371547468460271,-0.4058284709542355,2.0623108841663202,-0.39317211517542283
1760957740.7650943,-0.02182240335536435,0.9861835863986071,0.024024170089306726,-0.39419026859998874,2.0595524007686987,-0.3775874206092457
1760957740.775251,-0.022241173179328746,0.9856672045656868,0.02433191759954318,-0.38530128913983147,2.0322197880878177,-0.3597159932924288
1760957740.7851112,-0.022134904797057174,0.9847955896446423,0.024620064286181416,-0.3799997996227439,1.9818895759100121,-0.3393520974512506
1760957740.7952273,-0.0215519929197975,0.9836180636511559,0.024880025483101864,-0.378653161562667,1.9114056361556517,-0.31630035525435996
1760957740.8051007,-0.020585567829238156,0.9822293275368318,0.025113828635733516,-0.381164524565662,1.82456756049479,-0.29044633472442755
1760957740.8151686,-0.019359047966116424,0.9807575875884421,0.025332627900722847,-0.3870352898430384,1.7257320983778608,-0.26182921330742964
1760957740.8250248,-0.01801075007780346,0.9793498838094143,0.02555382123723539,-0.39547206906541804,1.6193888026599392,-0.23070378158124902
1760957740.8351047,-0.0166795824514009,0.9781567046445034,0.02579741600051696,-0.4055239479736695,1.5097730329027652,-0.19757949102266048
1760957740.8451736,-0.015492463694237565,0.9773164567667981,0.026082089370878428,-0.41623182633187844,1.4005700019588372,-0.1632279192772652
1760957740.8551548,-0.01455337401769866,0.9769398614716658,0.026421400781223958,-0.426769038790168,1.2947411568127065,-0.12865518364515244
1760957740.8651924,-0.01393407055843972,0.9770952041418852,0.02682075473514186,-0.43655385384228235,1.1944715268061659,-0.09503996352358678
1760957740.8751087,-0.013667240613434996,0.9777968132576835,0.027275689435021917,-0.4453192409498653,1.101205440950829,-0.06363955362016932
1760957740.8852065,-0.013743597600332733,0.9789999432765737,0.027771888883235642,-0.45313125343986893,1.01572265902163,-0.03566645404324762
1760957740.8950255,-0.014114308739824085,0.9806044014883684,0.028287132877380865,-0.46035294555727585,0.9382129602212964,-0.012139086935425623
1760957740.9050503,-0.014698922366868133,0.9824668630126342,0.02879513298795371,-0.4675556494352896,0.8683281642399331,0.006284535974458595
1760957740.9153178,-0.015397405445308482,0.9844192217356781,0.029270720177336097,-0.47538464099932287,0.8052145866387627,0.019471268928137726
1760957740.9251113,-0.01610403295521665,0.9862891665114728,0.02969530543960789,-0.48439359153402206,0.7475460049723855,0.02794465076040618
