timestamp,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1760514520.5530674,-0.09608047638278001,0.9481000959369007,-0.2505370347730874,-0.31738442164862635,1.0037849250559885,0.2979476831441528
1760514520.5583446,-0.09763129873631714,0.9489602832988818,-0.2513260001413668,-0.30574508292001756,0.911066307181194,0.3063102711134157
1760514520.5679226,-0.09914839027676074,0.9498230318110391,-0.2520644336520025,-0.29438040542412747,0.8203723458777366,0.3164462605294435
1760514520.577845,-0.10059864040846683,0.950651103490582,-0.2527169039714126,-0.2831013823751963,0.7333398583228717,0.329951869201442
1760514520.5873928,-0.1019539843971363,0.9514041114354993,-0.253250180839649,-0.2718464727417385,0.6514621204813221,0.3480299700948782
1760514520.597517,-0.10319042373920544,0.9520416083011788,-0.2536351764293057,-0.2606970356741019,0.5760036006664889,0.371364265745132
1760514520.6075208,-0.1042860694494387,0.9525277065037889,-0.2538501050279511,-0.24983920084983982,0.5079102119003247,0.4000590194067289
1760514520.6175013,-0.10521962828485489,0.9528362546297037,-0.25388401261679194,-0.23949102177941756,0.4477242316153286,0.4336437434242772
1760514520.6273768,-0.10597029014457286,0.952955389803967,-0.25373939062946504,-0.22982254270298766,0.39551805643219823,0.47113469807147185
1760514520.6374645,-0.10651903748480551,0.9528904736982323,-0.25343280923103967,-0.2208920256594627,0.350864644710069,0.5111421556092821
1760514520.6475196,-0.10685070570226105,0.9526646908306575,-0.25299326213012097,-0.21260886533335663,0.31286236421556324,0.5520121373540553
1760514520.65752,-0.10695599169272318,0.9523168766748865,-0.25245863462395046,-0.20472260970789083,0.28022558485823307,0.5919905195943899
1760514520.667418,-0.10683284252026384,0.9518966388368811,-0.25187093690477746,-0.19683512992813254,0.25143974140187403,0.6293939686335446
1760514520.677474,-0.10648696695336478,0.9514576079669467,-0.25127082241196397,-0.18843742884131381,0.2249639316556758,0.6627674994210445
1760514520.6876986,-0.10593156858630119,0.9510503907642355,-0.2506919844161418,-0.17897394926224894,0.19945041434290306,0.6910069086161974
1760514520.6975315,-0.10518680126569861,0.9507169009267453,-0.25015652922862813,-0.16792824004928925,0.17394389959685558,0.7134293324377343
1760514520.7074516,-0.10427958122037853,0.950486936011335,-0.24967287558854884,-0.15491032595032692,0.14802790218060277,0.7297859754008538
1760514520.7174137,-0.10324399270517849,0.9503767466840628,-0.24923744960252395,-0.13972207845772455,0.12189937214764289,0.7402234484149963
1760514520.727449,-0.1021219086106567,0.9503888862260264,-0.24884032387489619,-0.12238745597326994,0.096368907351467,0.7452094057013626
1760514520.7373948,-0.10096315431141696,0.9505130073522269,-0.24847345370078724,-0.10315001485698103,0.07279338530005126,0.7454411256896922
1760514520.7474048,-0.0998246665338255,0.950727748562505,-0.24813890577803266,-0.08244830937682056,0.05294842126845834,0.7417518024558913
1760514520.7577744,-0.09876832696938448,0.9510038421759076,-0.24785405736807672,-0.06087804622225172,0.038845275936927506,0.7350212778332241
1760514520.7677438,-0.09785725616814259,0.9513082113988367,-0.2476515805526651,-0.03914378273196398,0.03249766056913349,0.7260910245296216
1760514520.7773898,-0.09715045657398245,0.9516084585661282,-0.24757390605923907,-0.017998343099869377,0.0356493516596347,0.7156824299045879
1760514520.7874844,-0.09669609157883509,0.9518769304370117,-0.24766391673195676,0.0018330331027501397,0.04947997164533012,0.7043238847108617
1760514520.7973926,-0.09652439780714266,0.9520935414220539,-0.24795493507550187,0.019744358261503486,0.07431271078364254,0.6923014534387728
1760514520.807449,-0.0966418114750058,0.952246834248199,-0.24846315556026252,0.03535003604223428,0.10935742304543654,0.679652724765056
1760514520.8175015,-0.09702788737193398,0.9523333092428412,-0.24918452495619042,0.048577590237947756,0.15253582908867502,0.6662185380365763
1760514520.82751,-0.09763598007715413,0.9523555798892293,-0.2500961848731864,0.05972210278696685,0.20044519685433002,0.6517529018465673
1760514520.8374608,-0.09839779569504291,0.952320136158977,-0.2511608330575967,0.06942897549796212,0.24851269294005177,0.6360731410957747
1760514520.8474724,-0.09923116382976625,0.9522353809031691,-0.2523315120206215,0.07858478291783826,0.2913694528764142,0.6192176736498327
1760514520.8575993,-0.10004984199547363,0.952110344270545,-0.25355471252744793,0.08812530422165281,0.32343347525922644,0.6015733893044933
1760514520.867394,-0.10077383733067487,0.9519542698628947,-0.2547711309921317,0.09880370101844281,0.3396411795050959,0.5839397789226614
1760514520.8774798,-0.10133867439283992,0.9517770580107163,-0.25591531557369324,0.11098450119936806,0.33622024950949037,0.567510421794006
1760514520.8874614,-0.10170230990655832,0.9515902163233345,-0.2569167519556546,0.12453035290148301,0.3113653860070276,0.5537703520193045
1760514520.8974066,-0.10184886002495315,0.9514076552419739,-0.2577047548743955,0.13882676699262483,0.2656767226880923,0.5443264391893647
1760514520.90738,-0.10178872915853224,0.9512456787998196,-0.2582177200109146,0.1529502576958046,0.20225295454722714,0.5407031737552666
1760514520.9174023,-0.10155507859076826,0.9511218772368479,-0.2584148031098161,0.16593898804607682,0.126390397781276,0.5441433489038427
1760514520.9273856,-0.10119704012371984,0.951053081034355,-0.2582863976416739,0.17708914630714734,0.04490884349409673,0.5554485746856697
1760514520.9373984,-0.10077068691574556,0.9510528633154928,-0.2578597914401733,0.1861891353355463,-0.03480988061211368,0.5748791834794246
1760514520.9475954,-0.10032917034622547,0.9511291695603826,-0.2571978838031202,0.19362043031006912,-0.10593107608140052,0.6021128241068957
1760514520.9573958,-0.09991334934962462,0.95128256540581,-0.25639094465258133,0.2002909477195855,-0.16324657825558184,0.636244752483026
1760514520.9674013,-0.09954395010816824,0.9515055046095539,-0.25554328877371313,0.2074125957141203,-0.20403494029339977,0.6758082494619223
1760514520.977386,-0.09921629266933495,0.9517829205346723,-0.25475794740123553,0.2161789869922004,-0.22853790686754574,0.7188025562066994
1760514520.9875708,-0.0988988890616745,0.9520941298790713,-0.2541226639326866,0.22743074837357283,-0.23994934773567836,0.7627320392592328
1760514520.9975963,-0.09853710973893451,0.9524155647069903,-0.25369977413590483,0.24140103148066716,-0.24389396781761324,0.8046739113453761
1760514521.007426,-0.09806213357592344,0.9527236113291901,-0.2535211458367904,0.25760574151491605,-0.24745679126113357,0.8413957230042871
1760514521.0174282,-0.09740389495395092,0.9529970481835468,-0.2535880539049291,0.2748921403942317,-0.2578989617197269,0.8695369624822873
1760514521.027391,-0.09650560566919957,0.9532189859548298,-0.25387515486702006,0.2916108670795287,-0.28125463185097477,0.885854511740249
1760514521.0375931,-0.0953371825712872,0.9533784028308288,-0.25433750549641937,0.3058520045247235,-0.32104126885101203,0.8875141983323491
1760514521.0474727,-0.09390535937786462,0.9534712126073005,-0.2549193978955494,0.31569026434374187,-0.3773210554322745,0.8723958575158651
