timestamp,angle,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1760959385.9525537,-1.741011248117123,-0.03420827482428034,0.980056317846595,0.052800339700493415,-1.8892647734630068,1.1588469515519346,-0.7583849030646255
1760959385.9622307,-1.761156380110744,-0.03440971975823456,0.9805025360760368,0.053539660805218624,-1.9946075155268388,1.0765778891221904,-0.7908681340088964
1760959385.9722772,-1.780559442777067,-0.034391328123237974,0.981071996285757,0.054454798392943274,-2.1002269901492996,0.996864292598808,-0.8249538711234401
1760959385.9820623,-1.7986506946120884,-0.03415238769574174,0.9817205103112713,0.05547014135458355,-2.205689091118093,0.9222177052891751,-0.8598754752008231
1760959385.9921875,-1.8149171607316053,-0.03370509369594194,0.9823991618291866,0.056495835464924614,-2.31029836428491,0.8542500973171776,-0.8946312812822
1760959386.002132,-1.8289357763236271,-0.03307545408788277,0.983058050206473,0.0574397897182163,-2.4129598170944515,0.7940261882083328,-0.9278980031064595
1760959386.0121622,-1.8404040841838596,-0.03230309213461254,0.9836501464177131,0.05822036141804161,-2.512194283760083,0.7425428999664345,-0.958034656861123
1760959386.0223637,-1.849165050375282,-0.03143952225117731,0.9841349979145544,0.05877758533304373,-2.6063014242258657,0.7012128878557139,-0.9831735758848767
1760959386.0324633,-1.8552230230524613,-0.030545049531047305,0.9844816877369085,0.05908128207446861,-2.693634618062545,0.6722094726291409,-1.0013852813412518
1760959386.042028,-1.858749667743453,-0.02968495829672518,0.9846706220058378,0.05913498490165655,-2.772932256551869,0.6585444879651257,-1.010897454221616
1760959386.0523539,-1.8600807601412768,-0.028925786870928977,0.984694134697265,0.058975197076573234,-2.843641937028966,0.6637997708103198,-1.010342542637787
1760959386.0621033,-1.8597059227434276,-0.028332220221707293,0.9845561204174015,0.05866602620697141,-2.9061770009845795,0.6915087122479113,-0.9990022854075701
1760959386.0721266,-1.8582532061148804,-0.027964647790514288,0.9842708831782777,0.058289793517907834,-2.962056664042623,0.7442692810908832,-0.9770112647568985
1760959386.0822537,-1.8564689752009116,-0.027876968868966383,0.9838613793172011,0.057934879431267655,-3.0138998243616784,0.8227431000791438,-0.9454793219757878
1760959386.092194,-1.8551917493054728,-0.028114044295659765,0.9833571622813918,0.05768281843413023,-3.065264923421212,0.924738956654257,-0.9064993574178077
1760959386.1021674,-1.8553177168476067,-0.028708432600328432,0.9827924616064283,0.05759715203750354,-3.1203484174297933,1.044585289950606,-0.8630244734262765
1760959386.1121612,-1.857756333852433,-0.029676546621242365,0.9822047132055068,0.05771629559806672,-3.18356988084053,1.1729652788359706,-0.8186232217829037
1760959386.122243,-1.8633762942549565,-0.031014733596741312,0.981633394036967,0.05805155223796718,-3.2590846015199846,1.297325184147389,-0.7771474344986727
1760959386.1321695,-1.872943877224843,-0.03269570380625882,0.9811184206282472,0.05858990116033411,-3.3502766133373636,1.40287919482079,-0.7423666515663035
1760959386.1422043,-1.8870559938856195,-0.03466526835770334,0.9806971469566196,0.05930001150550062,-3.4592943677911188,1.4741351065074648,-0.7176299595493189
1760959386.1524453,-1.9060694174923771,-0.03683904238867861,0.9803994759709502,0.06013951970284716,-3.586693297551303,1.496773116920244,-0.7056057591552659
1760959386.162588,-1.9300276669464493,-0.03909925191692454,0.9802415985711167,0.061061954472468837,-3.7312410382666257,1.459641221588293,-0.7081236755386421
1760959386.1722567,-1.9585897317071255,-0.04129299551062018,0.9802198077707232,0.06202246004836364,-3.889922092001301,1.3565928349628438,-0.7261095627108839
1760959386.1824327,-1.9909699546190633,-0.043234381220839675,0.980306137272055,0.0629821897261797,-4.058153521399622,1.1878878750287856,-0.7595786154892261
1760959386.1921697,-2.0259033539693303,-0.044712991064025126,0.9804471874363826,0.06391161155968635,-4.230198543971537,0.9609110467400684,-0.8076447410513007
1760959386.202183,-2.0616526663914865,-0.04550999076516605,0.9805669257655549,0.06479295591001136,-4.399746159967028,0.6900320997736138,-0.868519776887253
1760959386.212197,-2.096071224555969,-0.04542147592372116,0.9805738694618394,0.0656217425660508,-4.560614628733685,0.39553577395274186,-0.9395086593531288
1760959386.2221427,-2.1267300667500026,-0.04428701538363427,0.9803726679563549,0.06640693798531112,-4.707533479004926,0.10166982166380827,-1.0170456888346573
1760959386.2321784,-2.1511099791163044,-0.04202022221737953,0.9798793467406752,0.06716921062254672,-4.836957109273341,-0.1660165194945365,-1.0968492717472658
1760959386.2422352,-2.1668509143007655,-0.03863758195130082,0.979038432967062,0.06793738059172365,-4.947854684166044,-0.3837553572361154,-1.174284448479955
1760959386.2523265,-2.172042850187173,-0.03428142256373652,0.9778392900314717,0.06874432340467639,-5.042400453381869,-0.5326812432301871,-1.2450036292800766
1760959386.2621572,-2.1655332790705653,-0.02923258584870959,0.9763286355608457,0.06962443522271423,-5.126456768284952,-0.6015521788910962,-1.305881758310068
1760959386.2724226,-2.147217422768393,-0.023908320287014288,0.9746165516255362,0.07061453335838307,-5.209707295308559,-0.5886349168664149,-1.3561776454019614
1760959386.2821963,-2.118270222004128,-0.018841893711085567,0.9728741390480093,0.0717588221507421,-5.305277211897796,-0.5023908686553487,-1.3987568709434057
1760959386.2923536,-2.081277955556321,-0.014642953760427282,0.9713219717633693,0.07311714350786348,-5.428695608522313,-0.36074302695197763,-1.4411346885714713
1760959386.302213,-2.040235005223824,-0.011941397064766438,0.9702095556157115,0.07477498183042251,-5.596136256117058,-0.18891528705399382,-1.496072962063828
