timestamp,data
1760514534.8541873,172
1760514534.8640203,170
1760514534.8740864,171
1760514534.8843765,176
1760514534.8939836,182
1760514534.9044807,193
1760514534.9145718,201
1760514534.9246345,206
1760514534.9342527,212
1760514534.944133,218
1760514534.9541621,225
1760514534.9643931,232
1760514534.9742708,241
1760514534.984183,248
1760514534.9940674,258
1760514535.0045235,264
1760514535.0140462,283
1760514535.024112,311
1760514535.034275,342
1760514535.0441256,376
1760514535.0539675,411
1760514535.064466,444
1760514535.0740173,470
1760514535.0839872,493
1760514535.0942235,515
1760514535.1040115,532
1760514535.1140802,538
1760514535.124016,540
1760514535.1344035,535
1760514535.144017,527
1760514535.154031,516
1760514535.1640067,503
1760514535.1741326,484
1760514535.1841564,461
1760514535.1939785,444
1760514535.2040813,432
1760514535.2143219,420
1760514535.2242851,410
1760514535.2338378,403
1760514535.2439828,399
1760514535.254165,398
1760514535.2644498,398
1760514535.274108,395
1760514535.284249,391
1760514535.2938318,390
1760514535.3040042,380
1760514535.3144765,363
1760514535.3241148,334
1760514535.3342068,301
1760514535.343875,265
1760514535.3539038,236
1760514535.3645618,209
1760514535.373907,185
1760514535.3843865,163
1760514535.3940806,146
1760514535.404036,133
1760514535.4142754,122
1760514535.4238923,118
1760514535.434211,112
1760514535.4441452,110
1760514535.45398,107
1760514535.4647737,100
1760514535.4741502,96
1760514535.484196,92
1760514535.494068,85
1760514535.5041645,80
1760514535.5146873,77
1760514535.52436,73
1760514535.5343578,72
1760514535.5443108,71
1760514535.5541408,66
1760514535.5645952,65
1760514535.5740068,62
1760514535.5843039,62
1760514535.5940247,59
1760514535.6040907,57
1760514535.6146402,54
1760514535.6240287,54
1760514535.6341496,52
1760514535.644226,51
1760514535.6541169,50
1760514535.6641214,51
1760514535.674618,49
1760514535.684245,50
1760514535.6941662,50
1760514535.704209,50
1760514535.7144406,52
1760514535.7241395,51
1760514535.7343261,52
1760514535.7439342,53
1760514535.7540104,53
1760514535.76408,56
1760514535.7741995,57
1760514535.7840836,58
1760514535.7942157,60
1760514535.8043406,60
1760514535.8142524,61
1760514535.8240683,63
1760514535.8338113,62
1760514535.844301,62
1760514535.853832,62
1760514535.863813,63
1760514535.8739755,64
1760514535.8839128,65
1760514535.8940434,65
1760514535.9039803,65
1760514535.9141614,64
1760514535.9239902,65
1760514535.9342034,65
1760514535.944363,65
1760514535.954062,66
1760514535.964534,65
1760514535.9745634,65
1760514535.984129,67
1760514535.9942048,69
1760514536.003974,72
1760514536.0139205,73
1760514536.024104,74
1760514536.0340545,74
1760514536.044239,75
1760514536.054183,77
1760514536.0640488,79
1760514536.0740721,78
1760514536.083999,79
1760514536.0941138,78
1760514536.1041343,79
1760514536.1146657,81
1760514536.1242735,79
1760514536.1341565,77
1760514536.1439729,76
1760514536.1542344,73
1760514536.1645217,72
1760514536.1742141,70
1760514536.184421,71
1760514536.1940346,73
1760514536.2043147,74
1760514536.2142193,75
1760514536.2244656,75
1760514536.234308,77
1760514536.2441046,80
1760514536.2542057,83
1760514536.2642043,87
1760514536.274227,89
1760514536.284476,90
1760514536.2944014,94
1760514536.3044567,94
1760514536.3141513,96
1760514536.324221,99
1760514536.334141,101
1760514536.344331,103
1760514536.3546968,109
1760514536.3659046,111
1760514536.3748147,114
1760514536.3856168,115
1760514536.3939943,117
1760514536.4039829,120
1760514536.414872,126
1760514536.4242103,132
1760514536.4339235,137
1760514536.444142,142
1760514536.4542646,145
1760514536.4640355,147
1760514536.4741087,151
1760514536.4841046,153
1760514536.4939437,157
1760514536.5040455,162
1760514536.5141218,169
1760514536.5240936,176
1760514536.533804,182
1760514536.5445163,188
1760514536.5541933,196
1760514536.5638688,204
1760514536.5743053,211
1760514536.5841405,217
1760514536.5942392,220
1760514536.6040008,220
1760514536.6142344,220
1760514536.6239831,220
1760514536.6339242,217
1760514536.6441913,214
1760514536.6538217,211
1760514536.664307,209
1760514536.6740704,209
1760514536.6838698,213
1760514536.6939275,213
1760514536.7039726,214
1760514536.7142105,214
1760514536.7242818,216
1760514536.7340348,218
1760514536.7438996,220
1760514536.7540264,225
1760514536.764082,225
1760514536.7738597,230
1760514536.7838128,236
1760514536.7938285,244
1760514536.8039515,244
1760514536.814043,252
1760514536.8241093,257
1760514536.8341727,264
1760514536.8442767,270
1760514536.8541532,277
1760514536.8641903,296
1760514536.8740609,312
1760514536.8841264,339
1760514536.8942091,375
1760514536.904065,396
1760514536.9139063,413
1760514536.9242706,446
1760514536.9339547,478
1760514536.9441001,500
1760514536.9541588,525
1760514536.9640296,544
1760514536.9738495,561
1760514536.9842541,578
1760514536.994441,590
1760514537.0039654,603
1760514537.013995,606
1760514537.0244255,606
1760514537.0339768,601
1760514537.0442352,598
1760514537.0540607,586
1760514537.0643392,572
1760514537.074025,558
1760514537.0839033,542
1760514537.0941296,528
1760514537.1038468,519
1760514537.114044,510
1760514537.1239712,505
1760514537.133832,503
1760514537.1444001,503
1760514537.1543002,507
1760514537.1642017,510
1760514537.1739004,518
1760514537.1841826,526
1760514537.1940722,535
1760514537.2040691,538
1760514537.2138479,532
1760514537.2243018,520
1760514537.2339027,501
1760514537.2439616,472
1760514537.254187,433
1760514537.2641366,391
1760514537.2742066,349
1760514537.2841682,311
1760514537.293922,275
1760514537.3039806,243
1760514537.314184,212
1760514537.3245096,186
1760514537.3343132,165
1760514537.3441074,149
1760514537.3539217,139
1760514537.3641458,128
1760514537.374062,117
1760514537.384146,112
1760514537.394152,107
1760514537.404108,103
1760514537.4144878,102
1760514537.4244561,98
1760514537.4342728,95
1760514537.4441552,93
1760514537.4540823,92
1760514537.4646103,90
1760514537.4741006,91
1760514537.4841287,91
1760514537.493915,90
1760514537.5039518,90
1760514537.5141153,88
1760514537.5240712,86
1760514537.534189,82
1760514537.5440774,80
1760514537.5544991,73
1760514537.5642123,69
1760514537.5741575,63
1760514537.5842834,61
1760514537.5942483,58
1760514537.6043906,56
1760514537.6143966,56
1760514537.6239183,53
1760514537.6346314,52
1760514537.6444035,51
1760514537.6539626,50
1760514537.6643062,50
1760514537.6743145,51
1760514537.6840813,50
1760514537.6944032,50
1760514537.7050247,49
1760514537.7142062,49
1760514537.724488,45
1760514537.7341478,47
1760514537.7443697,46
1760514537.7541811,46
1760514537.7649662,49
1760514537.774266,50
1760514537.7844012,46
1760514537.7942486,47
1760514537.80421,47
1760514537.8143911,49
1760514537.8247716,49
1760514537.8340914,48
1760514537.8441663,50
1760514537.8544812,52
1760514537.8654594,51
1760514537.8742669,54
1760514537.8842204,56
1760514537.894276,60
1760514537.9039452,61
1760514537.9141521,62
1760514537.9246764,62
1760514537.93563,65
1760514537.94423,66
1760514537.9546955,67
1760514537.964013,67
1760514537.9741335,69
1760514537.9841225,71
1760514537.9941351,69
1760514538.0041676,71
1760514538.013963,69
1760514538.0241609,68
1760514538.0342321,69
1760514538.0442834,71
1760514538.054334,70
1760514538.0648525,68
1760514538.0743573,71
1760514538.084303,72
1760514538.0940688,74
1760514538.1042354,74
1760514538.1146815,75
1760514538.1243827,74
1760514538.134359,75
1760514538.1441822,78
1760514538.1544225,79
1760514538.1644845,78
1760514538.1743927,74
1760514538.1847117,72
1760514538.1939917,74
1760514538.2044444,71
1760514538.214309,75
