timestamp,data
1760596603.3977685,19
1760596603.40796,23
1760596603.4177284,23
1760596603.427695,26
1760596603.437559,40
1760596603.4482555,73
1760596603.4610355,140
1760596603.46837,219
1760596603.4775372,296
1760596603.4887435,365
1760596603.4975133,430
1760596603.5076709,484
1760596603.5180197,516
1760596603.5275357,549
1760596603.537427,580
1760596603.5474293,603
1760596603.5575905,623
1760596603.5676563,655
1760596603.5776656,698
1760596603.5875502,747
1760596603.5976136,795
1760596603.6082442,833
1760596603.6175942,864
1760596603.6275704,888
1760596603.6376219,908
1760596603.648469,923
1760596603.6577103,936
1760596603.6677356,946
1760596603.6774218,954
1760596603.687483,960
1760596603.6976979,965
1760596603.7078311,970
1760596603.717662,973
1760596603.7277799,975
1760596603.7377288,977
1760596603.7475426,967
1760596603.7580807,943
1760596603.7679548,914
1760596603.7778366,883
1760596603.787914,859
1760596603.798018,835
1760596603.8079228,811
1760596603.8177063,794
1760596603.8276339,769
1760596603.8376112,745
1760596603.8475225,724
1760596603.857486,705
1760596603.8679202,686
1760596603.8781068,664
1760596603.8879268,628
1760596603.8975468,589
1760596603.9075913,546
1760596603.9174767,489
1760596603.9278395,433
1760596603.937657,373
1760596603.947415,314
1760596603.9575787,260
1760596603.9674163,212
1760596603.9778135,176
1760596603.98765,146
1760596603.9975853,124
1760596604.0075312,105
1760596604.017716,92
1760596604.027534,78
1760596604.0375545,67
1760596604.0475125,58
1760596604.0576413,52
1760596604.0677958,43
1760596604.0774121,39
1760596604.0876598,34
1760596604.0974417,30
1760596604.1075191,28
1760596604.1176133,25
1760596604.1274147,22
1760596604.137692,20
1760596604.1475387,18
1760596604.1575289,17
1760596604.1675055,15
1760596604.177645,13
1760596604.1876059,13
1760596604.1981325,12
1760596604.2075582,13
1760596604.2176914,12
1760596604.2274537,13
1760596604.2379088,12
1760596604.247515,12
1760596604.2574642,11
1760596604.26764,12
1760596604.2777722,12
1760596604.2875063,12
1760596604.2978487,12
1760596604.307586,12
1760596604.3177626,12
1760596604.328076,12
1760596604.3377998,10
1760596604.3476756,9
1760596604.3575494,8
1760596604.3680346,8
1760596604.3776252,6
1760596604.3876019,4
1760596604.3975239,5
1760596604.4077885,5
1760596604.4180233,4
1760596604.4276645,3
1760596604.4375856,2
1760596604.4475863,2
1760596604.4578586,1
1760596604.467645,4
1760596604.4776285,5
1760596604.4875789,7
1760596604.4975486,9
1760596604.50779,12
1760596604.517874,14
1760596604.5278826,16
1760596604.537596,22
1760596604.5475497,27
1760596604.5576274,29
1760596604.5680082,33
1760596604.5780897,85
1760596604.587514,207
1760596604.5976732,363
1760596604.607605,487
1760596604.617553,587
1760596604.6277847,623
1760596604.6376874,614
1760596604.6478822,599
1760596604.6575935,572
1760596604.6677392,537
1760596604.6780534,529
1760596604.6879866,527
1760596604.6979625,537
1760596604.7076137,565
1760596604.717548,599
1760596604.7277997,660
1760596604.73791,725
1760596604.7476335,777
1760596604.7577753,819
1760596604.7676497,852
1760596604.778064,879
1760596604.7879148,900
1760596604.7974482,918
1760596604.8080142,931
1760596604.8176126,942
1760596604.8289616,951
1760596604.8375943,958
1760596604.8476067,963
1760596604.857485,955
1760596604.8676703,932
1760596604.8774686,909
1760596604.8878734,870
1760596604.897476,819
1760596604.9075358,779
1760596604.9181993,731
1760596604.9284525,696
1760596604.937689,656
1760596604.9476087,618
1760596604.9580147,567
1760596604.9676685,519
1760596604.9779243,479
1760596604.9877524,441
1760596604.997606,399
1760596605.0075715,362
1760596605.0181274,323
1760596605.0275025,285
1760596605.0381079,244
1760596605.0476084,210
1760596605.0575678,176
1760596605.0674849,146
1760596605.0774846,120
1760596605.0874834,101
1760596605.0979595,88
1760596605.1078365,77
1760596605.1178951,67
1760596605.127527,58
1760596605.1375327,52
1760596605.148243,44
1760596605.1580274,38
1760596605.1676595,33
1760596605.177608,28
1760596605.1877046,26
1760596605.1982875,24
1760596605.2076445,21
1760596605.2176185,20
1760596605.2275496,20
1760596605.2376442,17
1760596605.2475135,17
1760596605.2575004,17
1760596605.267616,15
1760596605.2776344,13
1760596605.2878513,14
1760596605.2975075,13
1760596605.307862,14
1760596605.3177633,12
1760596605.3276029,9
1760596605.3378987,8
1760596605.347557,8
1760596605.3575191,10
1760596605.3677394,11
1760596605.3777223,12
1760596605.3876567,13
1760596605.3982332,13
1760596605.4075174,12
1760596605.4176214,12
1760596605.4280286,12
1760596605.4375367,12
1760596605.4474897,12
1760596605.4575822,11
1760596605.4675992,9
1760596605.4775357,9
1760596605.487494,8
1760596605.4974759,7
1760596605.5076025,5
1760596605.51759,5
1760596605.5275543,6
1760596605.5376482,7
1760596605.5477147,8
1760596605.5578039,9
1760596605.5678127,9
1760596605.5778701,8
1760596605.5877771,10
1760596605.597691,13
1760596605.6079118,13
1760596605.6176727,14
1760596605.6278777,16
1760596605.6378233,20
1760596605.647951,22
1760596605.6577108,25
1760596605.667705,28
1760596605.6778703,30
1760596605.6883597,28
1760596605.6980867,28
1760596605.7080126,26
1760596605.7179632,24
1760596605.7281868,23
1760596605.7377872,22
1760596605.7477908,22
1760596605.7579153,22
1760596605.7683187,23
1760596605.7775664,27
1760596605.7904224,82
1760596605.7989094,182
1760596605.807709,325
1760596605.8178127,449
1760596605.8277905,528
1760596605.8375635,577
1760596605.8476193,587
1760596605.8576818,603
1760596605.867527,591
1760596605.8775434,592
1760596605.887904,590
1760596605.897529,618
1760596605.9074953,639
1760596605.9175887,664
1760596605.9275615,704
1760596605.9376414,756
1760596605.9475288,802
1760596605.957559,839
1760596605.9675484,868
1760596605.9776976,892
1760596605.987873,911
1760596605.997645,926
1760596606.0075593,938
1760596606.0176342,947
1760596606.027775,946
1760596606.0379953,944
1760596606.0478709,926
1760596606.057625,901
1760596606.0676982,868
1760596606.0776381,834
1760596606.0881867,799
1760596606.097641,756
1760596606.1078122,705
1760596606.1180527,662
1760596606.127628,620
1760596606.1377797,590
1760596606.1477082,563
1760596606.1576538,539
1760596606.1675863,522
1760596606.1776304,508
1760596606.1875987,499
1760596606.1976833,494
1760596606.207567,489
1760596606.217742,485
1760596606.2279642,472
1760596606.2377717,456
1760596606.2481267,420
1760596606.2577245,381
1760596606.2676435,341
1760596606.277746,299
1760596606.288042,254
1760596606.2980578,212
1760596606.3078086,174
1760596606.317636,142
1760596606.3280752,116
1760596606.3376734,97
1760596606.3476994,82
1760596606.357621,69
1760596606.3678901,62
1760596606.3780491,51
1760596606.388396,47
1760596606.3975937,41
1760596606.4076185,38
1760596606.4178193,34
1760596606.4277532,27
1760596606.4380512,23
1760596606.4476016,20
1760596606.4577177,18
1760596606.4677086,17
1760596606.4776938,14
1760596606.487694,14
1760596606.4978304,13
1760596606.507736,12
1760596606.5176764,12
1760596606.527608,9
1760596606.5378642,6
1760596606.547662,5
1760596606.5577793,5
1760596606.5675943,5
1760596606.5781636,3
1760596606.5876992,2
1760596606.5978837,3
1760596606.6076975,5
1760596606.61768,7
1760596606.6277895,6
1760596606.6377888,8
1760596606.6477325,9
1760596606.6578593,10
1760596606.6676638,9
1760596606.6781206,8
1760596606.687726,8
1760596606.6976016,8
1760596606.707681,8
1760596606.7175155,7
1760596606.7278879,6
1760596606.7375746,7
1760596606.7475822,9
1760596606.7580426,8
1760596606.7675161,7
1760596606.7775283,8
1760596606.787636,9
1760596606.797672,9
1760596606.807951,9
1760596606.8180225,8
1760596606.827729,10
1760596606.8376195,9
1760596606.8477712,11
1760596606.857703,10
1760596606.8679967,12
1760596606.8779263,11
1760596606.8882453,12
1760596606.8977585,12
1760596606.908003,14
1760596606.917811,17
1760596606.927747,19
1760596606.937928,22
1760596606.9476726,27
1760596606.9576738,30
1760596606.9679365,30
1760596606.9777107,33
1760596606.9877222,32
1760596606.9977307,33
1760596607.0078144,31
1760596607.0177488,28
1760596607.0280771,29
1760596607.0379376,26
1760596607.0477223,27
1760596607.0576396,39
1760596607.0678349,84
1760596607.0778575,175
1760596607.087884,299
1760596607.097626,416
1760596607.107559,504
1760596607.1175957,562
1760596607.1275187,585
1760596607.1375792,586
1760596607.1474872,580
1760596607.1577795,582
1760596607.1675649,598
1760596607.1775336,634
1760596607.187513,682
1760596607.197558,735
1760596607.2076786,785
1760596607.2176402,825
1760596607.2275658,857
1760596607.2376602,883
1760596607.2475076,904
1760596607.2576866,920
1760596607.2676144,933
1760596607.2778678,944
1760596607.287637,952
1760596607.2976224,959
1760596607.3078153,964
1760596607.3177927,969
1760596607.3275104,972
1760596607.3377423,975
1760596607.3475568,977
1760596607.357545,979
1760596607.3676178,980
1760596607.3776119,976
1760596607.387551,966
1760596607.3976078,951
1760596607.4075475,943
1760596607.4179144,930
1760596607.4276075,921
1760596607.437591,914
1760596607.4475434,910
1760596607.4578867,909
1760596607.4675174,908
1760596607.477788,904
1760596607.4875467,898
1760596607.4979074,884
1760596607.5075412,867
1760596607.517543,844
1760596607.5277104,811
1760596607.537585,768
1760596607.5474646,714
1760596607.5575843,656
1760596607.567809,588
1760596607.5775485,509
1760596607.5876877,433
1760596607.5977294,367
1760596607.6076436,304
1760596607.6176288,246
1760596607.6278327,198
1760596607.637708,159
1760596607.647537,130
1760596607.6575985,106
1760596607.6675181,87
1760596607.677673,74
1760596607.687542,60
1760596607.697578,56
1760596607.7077913,46
1760596607.7177978,38
1760596607.7275217,34
1760596607.7377758,30
1760596607.7475016,26
1760596607.7578464,24
1760596607.767562,21
1760596607.7775757,18
1760596607.787649,15
1760596607.7975461,16
1760596607.8079634,16
1760596607.8177233,15
1760596607.8277545,13
1760596607.8376958,12
1760596607.8477068,9
1760596607.8577397,8
1760596607.8678453,6
1760596607.878295,6
1760596607.8877444,8
1760596607.8978186,8
1760596607.9077854,9
1760596607.9179046,8
1760596607.9278617,6
1760596607.9381056,6
1760596607.9475472,7
1760596607.9576938,8
1760596607.9689276,6
1760596607.9776561,5
1760596607.987633,6
1760596607.997603,7
1760596608.0077846,7
1760596608.0178602,6
1760596608.0275564,8
1760596608.0375576,8
1760596608.0476131,7
1760596608.0576458,7
1760596608.0676272,8
1760596608.077939,7
1760596608.0877264,7
1760596608.0977175,4
1760596608.107816,6
1760596608.1178749,8
1760596608.1296058,10
1760596608.1391597,10
1760596608.148577,7
1760596608.158922,10
1760596608.1700733,9
1760596608.178125,14
1760596608.187996,20
1760596608.1996164,26
1760596608.2078395,29
1760596608.2181127,28
1760596608.2291105,29
1760596608.2376513,30
1760596608.2476492,33
1760596608.2577977,34
1760596608.2678168,34
1760596608.2777545,33
1760596608.2877893,28
1760596608.2976227,26
1760596608.3078125,26
1760596608.317756,43
1760596608.328052,100
1760596608.337889,210
1760596608.3477192,344
1760596608.357607,459
1760596608.3687878,564
1760596608.3779197,627
1760596608.3891413,654
1760596608.397749,667
1760596608.407884,672
1760596608.4176724,667
1760596608.4277098,679
1760596608.4376507,716
1760596608.4477212,769
1760596608.4579418,812
1760596608.4677153,847
1760596608.4777844,875
1760596608.4876034,897
1760596608.4976044,915
1760596608.5077572,929
1760596608.5179183,940
1760596608.5279112,949
1760596608.5377557,957
1760596608.5476167,963
1760596608.5577447,967
1760596608.567637,971
1760596608.5777361,974
1760596608.5877101,976
1760596608.5980277,978
1760596608.6077306,980
1760596608.6179261,981
1760596608.627735,982
1760596608.638189,983
1760596608.6478245,983
1760596608.6579862,984
1760596608.66819,984
1760596608.6780262,985
1760596608.6880295,985
1760596608.6978009,985
1760596608.7076747,985
1760596608.718003,985
1760596608.7280078,985
1760596608.7376626,986
1760596608.7482123,986
1760596608.7579722,986
1760596608.7678921,986
1760596608.7776716,986
1760596608.7879603,986
1760596608.7978628,982
1760596608.8076353,963
1760596608.8176444,930
1760596608.8277318,884
1760596608.8378341,842
1760596608.8477116,793
1760596608.858044,744
1760596608.8678617,687
1760596608.8776684,629
1760596608.8878112,568
1760596608.8976712,505
1760596608.908239,440
1760596608.9179997,379
1760596608.9276283,323
1760596608.9377296,273
1760596608.9479427,225
1760596608.9576826,186
1760596608.9681528,154
1760596608.9778445,124
1760596608.9880018,100
1760596608.9978576,85
1760596609.007916,72
1760596609.0178773,64
1760596609.028066,56
1760596609.03838,48
1760596609.0479162,41
1760596609.057607,37
1760596609.0677164,34
1760596609.077668,31
1760596609.0881374,27
1760596609.097876,22
1760596609.1081088,19
1760596609.1177008,17
1760596609.1282768,15
1760596609.1377223,13
1760596609.1477513,16
1760596609.1576853,16
1760596609.1685634,12
1760596609.1781583,11
1760596609.1878495,11
1760596609.1977446,10
1760596609.2076888,10
1760596609.2176085,11
1760596609.2275853,10
1760596609.2379866,10
1760596609.2477381,9
1760596609.257695,9
1760596609.2676735,8
1760596609.2777855,9
1760596609.287602,8
1760596609.2977777,11
1760596609.307557,13
1760596609.317611,15
1760596609.3276289,12
1760596609.3377051,12
1760596609.3476028,11
1760596609.3575974,10
1760596609.3680015,10
1760596609.3777013,8
1760596609.3879428,8
1760596609.3976178,10
1760596609.4075725,8
1760596609.4176047,8
1760596609.4275773,7
1760596609.4377499,8
1760596609.4478018,8
1760596609.4576566,10
1760596609.4676368,9
1760596609.4776251,10
1760596609.48781,13
1760596609.4978368,14
1760596609.5079248,14
1760596609.5177948,15
1760596609.5282185,18
1760596609.5380192,24
1760596609.5477092,30
1760596609.5576558,33
1760596609.5676143,33
1760596609.57757,34
1760596609.5876298,34
1760596609.5975904,39
1760596609.6076148,67
1760596609.6175761,117
1760596609.6276047,192
