timestamp,data
1760681127.217778,0
1760681127.2253792,9
1760681127.2354121,39
1760681127.2454002,127
1760681127.2553813,268
1760681127.2677686,392
1760681127.2753575,492
1760681127.2878542,571
1760681127.295404,632
1760681127.3054154,665
1760681127.3154354,686
1760681127.3253818,711
1760681127.337714,734
1760681127.3480353,763
1760681127.3579936,788
1760681127.3654008,808
1760681127.375427,824
1760681127.3876941,827
1760681127.395349,796
1760681127.4053948,740
1760681127.4155269,672
1760681127.4253683,607
1760681127.43547,552
1760681127.4476895,503
1760681127.457679,457
1760681127.4678674,413
1760681127.4752872,369
1760681127.4853642,333
1760681127.4978404,294
1760681127.5078442,261
1760681127.5153828,230
1760681127.5253277,207
1760681127.5355349,185
1760681127.545331,166
1760681127.5556335,150
1760681127.5653415,135
1760681127.575403,122
1760681127.5853825,109
1760681127.5980344,103
1760681127.6053338,95
1760681127.615454,87
1760681127.625586,80
1760681127.6354108,74
1760681127.6453266,65
1760681127.6554348,60
1760681127.6653826,58
1760681127.6752834,57
1760681127.6853464,54
1760681127.6953819,51
1760681127.705442,51
1760681127.717915,49
1760681127.72773,44
1760681127.7378435,44
1760681127.745487,41
1760681127.7555897,37
1760681127.7654462,32
1760681127.7755284,29
1760681127.7878613,27
1760681127.7979128,24
1760681127.807768,20
1760681127.818225,15
1760681127.825413,12
1760681127.8354168,7
1760681127.8453803,5
1760681127.8556004,4
1760681127.8654683,0
1760681127.8754838,1
1760681127.8884656,1
1760681127.897904,3
1760681127.9056056,2
1760681127.9179833,0
1760681127.9254997,2
1760681127.9353952,2
1760681127.9455109,0
1760681127.9580314,0
1760681127.9677627,0
1760681127.977747,3
1760681127.9877837,1
1760681127.9980547,1
1760681128.005428,3
1760681128.0179627,3
1760681128.0255518,4
1760681128.0354667,4
1760681128.0454626,2
1760681128.0553958,1
1760681128.0653822,0
1760681128.0753849,0
1760681128.087801,0
1760681128.09552,0
1760681128.10538,0
1760681128.1178524,0
1760681128.128083,0
1760681128.1353621,0
1760681128.145425,0
1760681128.1553967,0
1760681128.165467,0
1760681128.1753335,0
1760681128.1881793,0
1760681128.1956613,0
1760681128.208207,0
1760681128.215487,0
1760681128.2254457,0
1760681128.2354631,0
1760681128.24543,0
1760681128.255361,0
1760681128.26544,0
1760681128.2778227,0
1760681128.2878573,0
1760681128.295386,0
1760681128.305515,0
1760681128.3154223,0
1760681128.325392,0
1760681128.335462,0
1760681128.3454077,0
1760681128.3553798,0
1760681128.365412,0
1760681128.375435,0
1760681128.385571,2
1760681128.3953974,16
1760681128.4054012,68
1760681128.4154005,205
1760681128.4253724,342
1760681128.4354734,451
1760681128.4453924,538
1760681128.4555345,608
1760681128.4655182,664
1760681128.4754245,709
