timestamp,data
1760598678.0501268,857
1760598678.060086,860
1760598678.070323,862
1760598678.0801983,863
1760598678.0900235,865
1760598678.1001282,866
1760598678.1101553,867
1760598678.1214242,867
1760598678.1302497,868
1760598678.1406453,868
1760598678.1501644,869
1760598678.1601818,869
1760598678.1705225,869
1760598678.1803684,869
1760598678.1903384,870
1760598678.2004366,870
1760598678.2103708,870
1760598678.2205887,870
1760598678.2305503,870
1760598678.240199,870
1760598678.2505462,870
1760598678.259988,870
1760598678.2700088,870
1760598678.2803888,870
1760598678.2900636,870
1760598678.3004997,870
1760598678.312375,870
1760598678.321091,870
1760598678.3300498,870
1760598678.3400788,870
1760598678.3500123,858
1760598678.360193,841
1760598678.3705275,813
1760598678.3804018,780
1760598678.390382,735
1760598678.4002159,686
1760598678.4101992,625
1760598678.4201634,563
1760598678.43044,497
1760598678.4405205,436
1760598678.451117,365
1760598678.4602246,287
1760598678.4701812,218
1760598678.4802012,160
1760598678.4900699,113
1760598678.5000699,70
1760598678.510201,39
1760598678.5204446,13
1760598678.5304503,0
1760598678.5403504,0
1760598678.5505865,0
1760598678.5603096,0
1760598678.5701666,0
1760598678.5799706,0
1760598678.590031,0
1760598678.6005154,0
1760598678.610195,0
1760598678.620883,0
1760598678.6300457,0
1760598678.6400578,0
1760598678.650373,0
1760598678.6600447,0
1760598678.6702325,0
1760598678.6800756,0
1760598678.6901982,0
1760598678.7000768,0
1760598678.710121,0
1760598678.7199717,0
1760598678.7305474,0
1760598678.7400327,0
1760598678.7501945,0
1760598678.7601764,0
1760598678.7699575,0
1760598678.7800336,0
1760598678.790096,0
1760598678.8000834,0
1760598678.8100734,0
1760598678.8201866,0
1760598678.8314786,0
1760598678.8400471,0
1760598678.8502152,0
1760598678.8600872,0
1760598678.870102,0
1760598678.8802347,0
1760598678.8902519,0
1760598678.9000673,0
1760598678.9102197,0
1760598678.9200568,0
1760598678.9301288,0
1760598678.9401193,0
1760598678.9500494,0
1760598678.960065,0
1760598678.9703162,0
1760598678.980091,0
1760598678.989959,0
1760598679.000233,0
1760598679.0101001,0
1760598679.020229,0
1760598679.029998,0
1760598679.040023,0
1760598679.0499744,0
1760598679.0600305,0
1760598679.0700366,0
1760598679.0798905,0
1760598679.089942,0
1760598679.0998864,0
1760598679.1101635,0
1760598679.1207936,0
1760598679.1305478,0
1760598679.1400561,0
1760598679.149876,0
1760598679.1600745,0
1760598679.1702795,0
1760598679.18008,0
1760598679.1899686,0
1760598679.2001615,0
1760598679.2102728,0
1760598679.2199717,0
1760598679.230039,0
1760598679.240168,93
1760598679.2500515,248
1760598679.2599812,372
1760598679.2701228,472
1760598679.280055,552
1760598679.29002,615
1760598679.3002212,661
1760598679.3101242,680
1760598679.3201861,691
1760598679.3300302,706
1760598679.3402762,716
1760598679.3501325,725
1760598679.3601184,734
1760598679.3702207,754
1760598679.3802242,777
1760598679.3901143,796
1760598679.4002278,811
1760598679.410315,822
1760598679.420356,832
1760598679.4302874,840
1760598679.4406126,846
1760598679.4502544,851
1760598679.4605799,850
1760598679.4702003,821
1760598679.4804866,794
1760598679.4908183,749
1760598679.5002556,708
1760598679.5104985,664
1760598679.5204153,610
1760598679.5302,572
1760598679.5407653,530
1760598679.5503979,489
1760598679.5602763,453
1760598679.5701132,424
1760598679.580251,386
1760598679.5902388,347
1760598679.6000485,321
1760598679.6100526,297
1760598679.6202457,264
1760598679.630152,234
1760598679.6405208,215
1760598679.6502702,189
1760598679.6601436,169
1760598679.6700513,155
1760598679.6803157,127
1760598679.690158,98
1760598679.7002661,66
1760598679.7101328,49
1760598679.7201514,34
1760598679.729922,15
1760598679.7402213,0
1760598679.7501843,0
1760598679.7600722,0
1760598679.7700639,0
1760598679.7801356,0
1760598679.7900565,0
1760598679.800313,0
1760598679.810304,0
1760598679.8202677,0
1760598679.8303542,0
1760598679.8399458,0
1760598679.8503976,0
1760598679.8601491,0
1760598679.869982,0
1760598679.8800316,0
1760598679.8900619,0
1760598679.9001505,0
1760598679.9100678,0
1760598679.9201517,0
1760598679.930194,0
1760598679.939995,0
1760598679.950069,0
1760598679.9604878,0
1760598679.9699323,0
1760598679.9801102,0
1760598679.9900172,0
1760598680.0000567,0
1760598680.009986,0
1760598680.020073,0
1760598680.0301943,0
1760598680.040501,0
1760598680.0502088,0
1760598680.05997,0
1760598680.0699413,0
1760598680.0800436,0
1760598680.089963,0
1760598680.0999308,0
1760598680.1102962,0
1760598680.120378,0
1760598680.1300836,0
1760598680.1402647,0
1760598680.1502256,0
1760598680.1601334,0
1760598680.170607,0
1760598680.1805336,0
1760598680.1902914,0
1760598680.2004657,0
1760598680.2102988,0
1760598680.220119,0
1760598680.2301342,0
1760598680.2401319,0
1760598680.2501025,0
1760598680.2602818,0
1760598680.2703815,0
1760598680.2804644,0
1760598680.2900662,0
1760598680.300354,0
1760598680.3102014,0
1760598680.3201272,0
1760598680.330682,0
1760598680.3400133,0
1760598680.3501554,0
1760598680.360558,0
1760598680.3701992,0
1760598680.3802855,0
1760598680.3902628,0
1760598680.400554,0
1760598680.4102895,0
1760598680.4200742,0
1760598680.4302347,0
1760598680.440284,0
1760598680.4500706,0
1760598680.460193,0
1760598680.470255,0
1760598680.4802563,0
1760598680.490003,0
1760598680.5000587,0
1760598680.5104272,0
1760598680.5200007,0
1760598680.5300286,0
1760598680.5400343,0
1760598680.549939,0
1760598680.5602942,47
1760598680.5700734,212
1760598680.580038,343
1760598680.590032,449
1760598680.6000323,528
1760598680.6100729,559
1760598680.6200833,555
1760598680.6299345,541
1760598680.6403556,507
1760598680.650521,507
1760598680.660184,503
1760598680.6702507,509
1760598680.6802635,534
1760598680.6907268,560
1760598680.700065,592
1760598680.7100363,631
1760598680.7203212,670
1760598680.7302442,710
1760598680.7400172,742
1760598680.7500274,768
1760598680.760066,788
1760598680.770052,805
1760598680.780147,818
1760598680.7899826,828
1760598680.8004215,837
1760598680.810226,841
1760598680.8200243,837
1760598680.830069,802
1760598680.8403933,778
